title,price,promo,coupon,product_url,collection_date,brand,screen_size,color,hard_disk_size,cpu_model
"Single Monitor Arm Holds to 28.6 lbs, Ultrawide Monitor Stand for 35 inch Screens, Fully Adjustable Monitor Mount with Premium Aluminum&Gas Spring, C-Clamp & Grommet Base, VESA 75x75 or 100x100mm",$79.00,No promotion,No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk0MTkxOTAxOTU5MTUwOjE3MzczODU2Mjg6c3BfYXRmX25leHQ6MzAwNTU0NTIyODI2MTAyOjowOjo&url=%2FMonitor-Ultrawide-Adjustable-Aluminum-100x100mm%2Fdp%2FB0DB1FB32Q%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385628%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 16:07:10,NearHub,Data not available,Data not available,Data not available,Data not available
"CRUA 30Inch Ultrawide Curved Monitor, 21:9 WFHD(2560x1080P) VA Computer Monitor, 99% sRGB 100HZ 1500R PC Monitors Support FreeSync, Wall-Mounted, with HDMI/DP Display Port-Black",$149.99,"Fri, Jan 31",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk0MTkxOTAxOTU5MTUwOjE3MzczODU2Mjg6c3BfYXRmX25leHQ6MzAwMjcxNzczNzI2ODAyOjowOjo&url=%2FCRUA-30Inch-Ultrawide-Curved-Monitor%2Fdp%2FB0CYZ5ZX6V%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385628%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 16:07:10,CRUA,29.5 Inches,FHD 1080p Ultra Wide,21:9,Matte
LG 24GS60F-B Ultragear 24-inch IPS Gaming Monitor FHD (1920x1080) 180Hz 1ms AMD FreeSync G-Sync Compatible HDR10 HDMI DisplayPort Black,$109.99,No promotion,No coupon,https://www.amazon.com/LG-24GS60F-B-Ultragear-Compatible-DisplayPort/dp/B0CYQGRTHX/ref=sr_1_35?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-35,2025-01-20 16:07:10,LG,24 Inches,FHD 1080p,16:9,Matte
"ASUS TUF Gaming 27” 1440P HDR Monitor (VG27AQ3A) – QHD (2560 x 1440), 180Hz, 1ms, Fast IPS, 130% sRGB, Extreme Low Motion Blur Sync, Speakers, Freesync Premium, G-SYNC Compatible, HDMI, DisplayPort",$199.00,"Fri, Jan 31",No coupon,https://www.amazon.com/ASUS-Gaming-1440P-Monitor-VG27AQ3A/dp/B0BZR9TMBJ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-36,2025-01-20 16:07:10,Data not available,Data not available,Data not available,Data not available,Data not available
"KTC 27 Inch QHD Computer Monitor, 2K 100Hz IPS Gaming Monitor, 1440P Frameless Eye Care PC Office Monitor with HDMI/DP, FreeSync & G-Sync, HDR10, VESA, Tilt Adjustable",$139.99,"Tue, Feb 4",$40.00 off coupon applied,https://www.amazon.com/KTC-QHD-100Hz-IPS-Adjustable/dp/B0D3PKPZCK/ref=sr_1_37?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-37,2025-01-20 16:07:10,KTC,27 Inches,QHD Wide 1440p,16:9,Matte
"SAMSUNG 32-Inch M8 (M80D) Series 4K UHD Smart Monitor with Streaming TV, Speakers, HDR10+, AI Upscaling, USB-C, Ergonomic Stand, SlimFit Camera, Gaming Hub, LS32DM801UNXZA, 2024",$399.99,"Mon, Feb 3",No coupon,https://www.amazon.com/SAMSUNG-Streaming-Upscaling-Ergonomic-LS32DM801UNXZA/dp/B0D1DBQRRS/ref=sr_1_38?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-38,2025-01-20 16:07:10,SAMSUNG,32 Inches,4K UHD 2160p,16:9,Matte
"SAMSUNG 25"" Odyssey G4 Series FHD Gaming Monitor, IPS, 240Hz, 1ms, G-Sync Compatible, AMD FreeSync Premium, HDR10, Ultrawide Game View, DisplayPort, HDMI, Fully Adjustable Stand, LS25BG402ENXGO",$239.99,"Thu, Jan 30",No coupon,https://www.amazon.com/SAMSUNG-Compatible-DisplayPort-Adjustable-LS25BG402ENXGO/dp/B0B45998BM/ref=sr_1_39?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-39,2025-01-20 16:07:10,SAMSUNG,25 Inches,FHD 1080p,"16:9, 21:9",Glossy
"KTC 27 Inch QHD(2560 * 1440) 100Hz Computer Monitor - IPS Panel, Anti-Blue Light Screen, 100% High Color Gamut, 123% sRGB, Support FreeSync and GSync, PC Monitor for Casual Gaming and Working",$139.99,"Thu, Jan 30",$40.00 off coupon applied,https://www.amazon.com/KTC-Inch-100Hz-Computer-Monitor/dp/B0D4QVHWPJ/ref=sr_1_40?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-40,2025-01-20 16:07:10,KTC,27 Inches,QHD Wide 1440p,16:9,Matte
"Acer K202Q bi 19.5-inch Professional HD+ (1600 x 900) Monitor, 75Hz Refresh Rate, VESA Mountable, VisionCare Technologies, BlueLight Filter & Flickerless Technology (HDMI Port & VGA Port),Black",$59.99,"Fri, Jan 31",No coupon,https://www.amazon.com/Professional-VisionCare-Technologies-Flickerless-Technology/dp/B0C4C69HG7/ref=sr_1_41?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-41,2025-01-20 16:07:10,acer,19.5 Inches,HD+,16:9,Glossy
"acer Nitro 31.5"" WQHD 2560 x 1440 1500R Curved Gaming Monitor | AMD FreeSync | Up to 180Hz Refresh | 1ms (VRB) | Tilt | 1 x Display Port 1.4 & 2 x HDMI 2.0 | EDA323QU S3bmiiphx",$199.99,No promotion,No coupon,https://www.amazon.com/acer-Monitor-FreeSync-EDA323QU-S3bmiiphx/dp/B0D9HP796Q/ref=sr_1_42?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-42,2025-01-20 16:07:10,acer,31.5 Inches,QHD Wide 1440p,16:9,Glossy
"Acer Nitro 24.5"" Full HD 1920 x 1080 Gaming Monitor | AMD FreeSync | 180Hz Refresh | 1ms (VRB) | 99% sRGB | HDR 10 Support | 1 x Display Port 1.2 & 2 x HDMI 2.0 | KG251Q P3biip",$99.99,No promotion,No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk0MTkxOTAxOTU5MTUwOjE3MzczODU2Mjg6c3BfbXRmOjMwMDYxNzA4NTczNDAwMjo6MDo6&url=%2Facer-Monitor-FreeSync-Refresh-Support%2Fdp%2FB0D9PCW1X5%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385628%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 16:07:10,acer,24.5 Inches,FHD 1080p,16:9,Glossy
"Sceptre 34-Inch Curved Ultrawide WQHD Monitor 3440 x 1440 R1500 up to 165Hz DisplayPort x2 99% sRGB 1ms Picture by Picture, Machine Black 2023 (C345B-QUT168)",$261.64,"Fri, Jan 31",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk0MTkxOTAxOTU5MTUwOjE3MzczODU2Mjg6c3BfbXRmOjMwMDAxNDc3MTA1OTQwMjo6MDo6&url=%2FSceptre-34-Inch-Ultrawide-DisplayPort-C345B-QUT168%2Fdp%2FB0BTK1C533%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385628%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 16:07:10,Sceptre,34 Inches,QHD Ultra Wide 1440p,21:9,Matte
"Portable Monitor 15.6inch,1080P USB-C HDMI Second External Monitor for Laptop,PC,Mac Phone,PS,Xbox,Swich,IPS Ultra-Thin Zero Frame Gaming Monitor/Premium Smart Cover",$79.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/ForHelp-15-6inch-Portable-External-Ultra-Thin/dp/B0BNWWF32B/ref=sr_1_45?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-45,2025-01-20 16:07:10,ForHelp,15.6,FHD 1080p,16:9,Matte
"LG 27GS50F-B 27-inch FHD (1920 x 1080) Ultragear Gaming Monitor with 180Hz, 1ms MBR, HDR10, AMD FreeSync, HDMI, DisplayPort, 3-Side Virtually Borderless Design, Black",$129.99,"Tue, Feb 4",No coupon,https://www.amazon.com/LG-27GS50F-B-Ultragear-DisplayPort-Borderless/dp/B0D1VW3JBM/ref=sr_1_46?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-46,2025-01-20 16:07:10,LG,27 Inches,FHD 1080p,16:9,Matte
"Acer 27"" WQHD 2560 x 1440 1500R Curved PC Gaming Monitor | AMD FreeSync Premium | Up to 170Hz Refresh | 1ms VRB | VESA Mount | HDR10 | 1 x Display Port 1.2 & 2 x HDMI 2.0 | EDA270U Pbmiipx | Silver",$159.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Monitor-FreeSync-Premium-Refresh-Display/dp/B0CJVK87Y7/ref=sr_1_47?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-47,2025-01-20 16:07:10,Data not available,Data not available,Data not available,Data not available,Data not available
"CRUA 30Inch Ultrawide Curved Monitor, 21:9 WFHD(2560x1080P) VA Computer Monitor, 99% sRGB 100HZ 1500R PC Monitors Support FreeSync, Wall-Mounted, with HDMI/DP Display Port-Black",$149.99,"Fri, Jan 31",No coupon,https://www.amazon.com/CRUA-30Inch-Ultrawide-Curved-Monitor/dp/B0CYZ5ZX6V/ref=sr_1_48?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-48,2025-01-20 16:07:10,CRUA,29.5 Inches,FHD 1080p Ultra Wide,21:9,Matte
"HP Series 5 27 inch FHD Monitor, Full HD Display (1920 x 1080), IPS Panel, 99% sRGB, 1500:1 Contrast Ratio, 300 nits, Eye Ease with Eyesafe Certification, 527sa (2024)",$154.99,"Tue, Feb 4",No coupon,https://www.amazon.com/HP-inch-Monitor-Display-panel/dp/B0CV75WYTB/ref=sr_1_49?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-49,2025-01-20 16:07:10,HP,27 Inches,FHD 1080p,16:9,Matte
Acer Nitro 23.8 Inch WQHD 2560 x 1440 ZeroFrame Design PC Gaming Monitor | AMD FreeSync | Up to 180Hz Refresh | Up to 0.5ms (G to G) | 1 x Display Port 1.4 and 2 x HDMI 2.0 Ports | VG240YU Mbiipx,$149.99,"Tue, Feb 4",No coupon,https://www.amazon.com/ZeroFrame-Monitor-FreeSync-Refresh-Display/dp/B0DJ9WTN3N/ref=sr_1_50?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-50,2025-01-20 16:07:10,acer,23.8 Inches,QHD Wide 1440p,16:9,Glossy
"Sceptre IPS 24” Gaming Monitor 165Hz 144Hz Full HD (1920 x 1080) FreeSync Eye Care FPS RTS DisplayPort HDMI Build-in Speakers, Machine Black 2020 (E248B-FPT168),IPS 24"" 165Hz",$129.97,"Thu, Jan 30",No coupon,https://www.amazon.com/Sceptre-FreeSync-DisplayPort-Speakers-E248B-FPT168/dp/B088VMY23M/ref=sr_1_51?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-51,2025-01-20 16:07:10,Sceptre,24 Inches,FHD 1080p,16:9,Glossy
"24 Inch Computer Frameless Monitor, 75Hz Full HD 1920 x 1080P IPS LED Display, HDMI VGA Port, 178 Degree Viewing Angle Blue Light Filter Function, 100x100mm VESA Mountable, MN24-H",$69.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Norcent-Frameless-100x100mm-Mountable-MN24-H/dp/B0BRMC93Y3/ref=sr_1_52?dib=eyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8&dib_tag=se&keywords=monitor&qid=1737385628&sr=8-52,2025-01-20 16:07:10,Norcent,23.8 Inches,FHD 1080p,16:9,Glossy
"SANSUI Monitor 22 inch IPS Panel 1080p FHD 75Hz Computer Monitor with HDMI VGA, Ultra-Slim Bezel Ergonomic Tilt Eye Care LED Display for Home Office (ES-22F1 HDMI Cable Included)",$76.99,"Mon, Feb 3",$10.00 off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzk0MTkxOTAxOTU5MTUwOjE3MzczODU2Mjg6c3BfYnRmOjMwMDU5MTg2MDAwNzUwMjo6MDo6&url=%2FSANSUI-Computer-Ultra-Slim-Ergonomic-ES-22F1%2Fdp%2FB0B49JWRBZ%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.KzlizDcPIbhNlsuEwQ-hgwurIDBIi3-oyKBRTWvFWTp0jh0Ctaz193IyJNM_6KQPYHyuP4mEMK4g7QsXLa9yIYzvZrMIwt19x-Nz4OKgMUorByz4TG73npt7YW0jmtkMlNnWRjjgW1LtzJME9IQXPyLidYcpF7la32e68v_Ihu72uVEn70Y5mddigZ2dU8yj60e4KgWHEMaHRE_XBWh5zXWaP-RZPlpASdunRPIa-hg.iCjlMuUYVOdTkqM-PMBhkMRvRj1OArHUVXcQnO4BgG8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385628%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 16:07:10,SANSUI,22 Inches,FHD 1080p,16:9,Matte
